,Location,Date,Hour,Measurement
842,siwak,2019-05-21,10,
843,siwak,2019-05-21,14,
844,siwak,2019-05-21,18,
845,siwak,2019-05-21,22,
846,siwak,2019-05-22,2,
847,siwak,2019-05-22,6,5.7
848,siwak,2019-05-22,10,
849,siwak,2019-05-22,14,
850,siwak,2019-05-22,18,
851,siwak,2019-05-22,22,
852,siwak,2019-05-23,2,
853,siwak,2019-05-23,6,4.6
854,siwak,2019-05-23,10,
855,siwak,2019-05-23,14,
856,siwak,2019-05-23,18,
857,siwak,2019-05-23,22,
858,siwak,2019-05-24,2,
859,siwak,2019-05-24,6,4.4
860,siwak,2019-05-24,10,
861,siwak,2019-05-24,14,
862,siwak,2019-05-24,18,
863,siwak,2019-05-24,22,
864,siwak,2019-05-25,2,
865,siwak,2019-05-25,6,4.4
866,siwak,2019-05-25,10,
867,siwak,2019-05-25,14,
868,siwak,2019-05-25,18,
869,siwak,2019-05-25,22,
870,siwak,2019-05-26,2,
871,siwak,2019-05-26,6,3.9
872,siwak,2019-05-26,10,
873,siwak,2019-05-26,14,
874,siwak,2019-05-26,18,
875,siwak,2019-05-26,22,
876,siwak,2019-05-27,2,
877,siwak,2019-05-27,6,4.4
878,siwak,2019-05-27,10,
879,siwak,2019-05-27,14,
880,siwak,2019-05-27,18,
881,siwak,2019-05-27,22,
882,siwak,2019-05-28,2,
883,siwak,2019-05-28,6,4.9
884,siwak,2019-05-28,10,
885,siwak,2019-05-28,14,
886,siwak,2019-05-28,18,
887,siwak,2019-05-28,22,
888,siwak,2019-05-29,2,
889,siwak,2019-05-29,6,4.9
890,siwak,2019-05-29,10,
891,siwak,2019-05-29,14,
892,siwak,2019-05-29,18,
893,siwak,2019-05-29,22,
894,siwak,2019-05-30,2,
895,siwak,2019-05-30,6,4.1
896,siwak,2019-05-30,10,
897,siwak,2019-05-30,14,
898,siwak,2019-05-30,18,
899,siwak,2019-05-30,22,
900,siwak,2019-05-31,2,
901,siwak,2019-05-31,6,3.5
902,siwak,2019-05-31,10,
903,siwak,2019-05-31,14,
904,siwak,2019-05-31,18,
905,siwak,2019-05-31,22,
906,siwak,2019-06-01,2,
907,siwak,2019-06-01,6,2.6
908,siwak,2019-06-01,10,
909,siwak,2019-06-01,14,
910,siwak,2019-06-01,18,
911,siwak,2019-06-01,22,
912,siwak,2019-06-02,2,
913,siwak,2019-06-02,6,
914,siwak,2019-06-02,10,
915,siwak,2019-06-02,14,
916,siwak,2019-06-02,18,
917,siwak,2019-06-02,22,
918,siwak,2019-06-03,2,
919,siwak,2019-06-03,6,2.3
920,siwak,2019-06-03,10,
921,siwak,2019-06-03,14,
922,siwak,2019-06-03,18,
923,siwak,2019-06-03,22,
924,siwak,2019-06-04,2,
925,siwak,2019-06-04,6,2.2
926,siwak,2019-06-04,10,
927,siwak,2019-06-04,14,
928,siwak,2019-06-04,18,
929,siwak,2019-06-04,22,
930,siwak,2019-06-05,2,
931,siwak,2019-06-05,6,2.6
932,siwak,2019-06-05,10,
933,siwak,2019-06-05,14,
934,siwak,2019-06-05,18,
935,siwak,2019-06-05,22,
936,siwak,2019-06-06,2,
937,siwak,2019-06-06,6,4.6
938,siwak,2019-06-06,10,
939,siwak,2019-06-06,14,
940,siwak,2019-06-06,18,
941,siwak,2019-06-06,22,
942,siwak,2019-06-07,2,
943,siwak,2019-06-07,6,6.3
944,siwak,2019-06-07,10,
945,siwak,2019-06-07,14,
946,siwak,2019-06-07,18,
947,siwak,2019-06-07,22,
948,siwak,2019-06-08,2,
949,siwak,2019-06-08,6,7.0
950,siwak,2019-06-08,10,
951,siwak,2019-06-08,14,
952,siwak,2019-06-08,18,
953,siwak,2019-06-08,22,
954,siwak,2019-06-09,2,
955,siwak,2019-06-09,6,7.2
956,siwak,2019-06-09,10,
957,siwak,2019-06-09,14,
958,siwak,2019-06-09,18,
959,siwak,2019-06-09,22,
960,siwak,2019-06-10,2,
961,siwak,2019-06-10,6,7.4
962,siwak,2019-06-10,10,
963,siwak,2019-06-10,14,
964,siwak,2019-06-10,18,
965,siwak,2019-06-10,22,
966,siwak,2019-06-11,2,
967,siwak,2019-06-11,6,7.4
968,siwak,2019-06-11,10,
969,siwak,2019-06-11,14,
970,siwak,2019-06-11,18,
971,siwak,2019-06-11,22,
972,siwak,2019-06-12,2,
973,siwak,2019-06-12,6,7.2
974,siwak,2019-06-12,10,
975,siwak,2019-06-12,14,
976,siwak,2019-06-12,18,
977,siwak,2019-06-12,22,
978,siwak,2019-06-13,2,
979,siwak,2019-06-13,6,6.9
980,siwak,2019-06-13,10,
981,siwak,2019-06-13,14,
982,siwak,2019-06-13,18,
983,siwak,2019-06-13,22,
984,siwak,2019-06-14,2,
985,siwak,2019-06-14,6,7.1
986,siwak,2019-06-14,10,
987,siwak,2019-06-14,14,
988,siwak,2019-06-14,18,
989,siwak,2019-06-14,22,
990,siwak,2019-06-15,2,
991,siwak,2019-06-15,6,7.3
992,siwak,2019-06-15,10,
993,siwak,2019-06-15,14,
994,siwak,2019-06-15,18,
995,siwak,2019-06-15,22,
996,siwak,2019-06-16,2,
997,siwak,2019-06-16,6,7.5
998,siwak,2019-06-16,10,
999,siwak,2019-06-16,14,
1000,siwak,2019-06-16,18,
1001,siwak,2019-06-16,22,
1002,siwak,2019-06-17,2,
1003,siwak,2019-06-17,6,7.7
1004,siwak,2019-06-17,10,
1005,siwak,2019-06-17,14,
1006,siwak,2019-06-17,18,
1007,siwak,2019-06-17,22,
1008,siwak,2019-06-18,2,
1009,siwak,2019-06-18,6,8.0
1010,siwak,2019-06-18,10,
1011,siwak,2019-06-18,14,
1012,siwak,2019-06-18,18,
1013,siwak,2019-06-18,22,
1014,siwak,2019-06-19,2,
1015,siwak,2019-06-19,6,8.0
1016,siwak,2019-06-19,10,
1017,siwak,2019-06-19,14,
1018,siwak,2019-06-19,18,
1019,siwak,2019-06-19,22,
1020,siwak,2019-06-20,2,
1021,siwak,2019-06-20,6,7.9
1022,siwak,2019-06-20,10,
1023,siwak,2019-06-20,14,
1024,siwak,2019-06-20,18,
1025,siwak,2019-06-20,22,
1026,siwak,2019-06-21,2,
1027,siwak,2019-06-21,6,8.0
1028,siwak,2019-06-21,10,
1029,siwak,2019-06-21,14,
1030,siwak,2019-06-21,18,
1031,siwak,2019-06-21,22,
1032,siwak,2019-06-22,2,
1033,siwak,2019-06-22,6,8.1
1034,siwak,2019-06-22,10,
1035,siwak,2019-06-22,14,
1036,siwak,2019-06-22,18,
1037,siwak,2019-06-22,22,
1038,siwak,2019-06-23,2,
1039,siwak,2019-06-23,6,8.2
1040,siwak,2019-06-23,10,
1041,siwak,2019-06-23,14,
1042,siwak,2019-06-23,18,
1043,siwak,2019-06-23,22,
1044,siwak,2019-06-24,2,
1045,siwak,2019-06-24,6,8.1
1046,siwak,2019-06-24,10,
1047,siwak,2019-06-24,14,
1048,siwak,2019-06-24,18,
1049,siwak,2019-06-24,22,
1050,siwak,2019-06-25,2,
1051,siwak,2019-06-25,6,7.8
1052,siwak,2019-06-25,10,
1053,siwak,2019-06-25,14,
1054,siwak,2019-06-25,18,
1055,siwak,2019-06-25,22,
1056,siwak,2019-06-26,2,
1057,siwak,2019-06-26,6,7.4
1058,siwak,2019-06-26,10,
1059,siwak,2019-06-26,14,
1060,siwak,2019-06-26,18,
1061,siwak,2019-06-26,22,
1062,siwak,2019-06-27,2,
1063,siwak,2019-06-27,6,6.2
1064,siwak,2019-06-27,10,
1065,siwak,2019-06-27,14,
1066,siwak,2019-06-27,18,
1067,siwak,2019-06-27,22,
1068,siwak,2019-06-28,2,
1069,siwak,2019-06-28,6,4.7
1070,siwak,2019-06-28,10,
1071,siwak,2019-06-28,14,
1072,siwak,2019-06-28,18,
1073,siwak,2019-06-28,22,
1074,siwak,2019-06-29,2,
1075,siwak,2019-06-29,6,3.6
1076,siwak,2019-06-29,10,
1077,siwak,2019-06-29,14,
1078,siwak,2019-06-29,18,
1079,siwak,2019-06-29,22,
1080,siwak,2019-06-30,2,
1081,siwak,2019-06-30,6,4.3
1082,siwak,2019-06-30,10,
1083,siwak,2019-06-30,14,
1084,siwak,2019-06-30,18,
1085,siwak,2019-06-30,22,
1086,siwak,2019-07-01,2,
1087,siwak,2019-07-01,6,4.7
1088,siwak,2019-07-01,10,
1089,siwak,2019-07-01,14,
1090,siwak,2019-07-01,18,
1091,siwak,2019-07-01,22,
1092,siwak,2019-07-02,2,
1093,siwak,2019-07-02,6,4.0
1094,siwak,2019-07-02,10,
1095,siwak,2019-07-02,14,
1096,siwak,2019-07-02,18,
1097,siwak,2019-07-02,22,
1098,siwak,2019-07-03,2,
1099,siwak,2019-07-03,6,3.4
1100,siwak,2019-07-03,10,
1101,siwak,2019-07-03,14,
1102,siwak,2019-07-03,18,
1103,siwak,2019-07-03,22,
1104,siwak,2019-07-04,2,
1105,siwak,2019-07-04,6,3.2
1106,siwak,2019-07-04,10,
1107,siwak,2019-07-04,14,
1108,siwak,2019-07-04,18,
1109,siwak,2019-07-04,22,
1110,siwak,2019-07-05,2,
1111,siwak,2019-07-05,6,3.0
1112,siwak,2019-07-05,10,
1113,siwak,2019-07-05,14,
1114,siwak,2019-07-05,18,
1115,siwak,2019-07-05,22,
1116,siwak,2019-07-06,2,
1117,siwak,2019-07-06,6,2.7
1118,siwak,2019-07-06,10,
1119,siwak,2019-07-06,14,
1120,siwak,2019-07-06,18,
1121,siwak,2019-07-06,22,
1122,siwak,2019-07-07,2,
1123,siwak,2019-07-07,6,2.5
1124,siwak,2019-07-07,10,
1125,siwak,2019-07-07,14,
1126,siwak,2019-07-07,18,
1127,siwak,2019-07-07,22,
1128,siwak,2019-07-08,2,
1129,siwak,2019-07-08,6,2.2
1130,siwak,2019-07-08,10,
1131,siwak,2019-07-08,14,
1132,siwak,2019-07-08,18,
1133,siwak,2019-07-08,22,
1134,siwak,2019-07-09,2,
1135,siwak,2019-07-09,6,2.1
1136,siwak,2019-07-09,10,
1137,siwak,2019-07-09,14,
1138,siwak,2019-07-09,18,
1139,siwak,2019-07-09,22,
1140,siwak,2019-07-10,2,
1141,siwak,2019-07-10,6,1.7
1142,siwak,2019-07-10,10,
1143,siwak,2019-07-10,14,
1144,siwak,2019-07-10,18,
1145,siwak,2019-07-10,22,
1146,siwak,2019-07-11,2,
1147,siwak,2019-07-11,6,1.5
1148,siwak,2019-07-11,10,
1149,siwak,2019-07-11,14,
1150,siwak,2019-07-11,18,
1151,siwak,2019-07-11,22,
1152,siwak,2019-07-12,2,
1153,siwak,2019-07-12,6,1.5
1154,siwak,2019-07-12,10,
1155,siwak,2019-07-12,14,
1156,siwak,2019-07-12,18,
1157,siwak,2019-07-12,22,
1158,siwak,2019-07-13,2,
1159,siwak,2019-07-13,6,1.4
1160,siwak,2019-07-13,10,
1161,siwak,2019-07-13,14,
1162,siwak,2019-07-13,18,
1163,siwak,2019-07-13,22,
1164,siwak,2019-07-14,2,
1165,siwak,2019-07-14,6,1.3
1166,siwak,2019-07-14,10,
1167,siwak,2019-07-14,14,
1168,siwak,2019-07-14,18,
1169,siwak,2019-07-14,22,
1170,siwak,2019-07-15,2,
1171,siwak,2019-07-15,6,1.3
1172,siwak,2019-07-15,10,
1173,siwak,2019-07-15,14,
1174,siwak,2019-07-15,18,
1175,siwak,2019-07-15,22,
1176,siwak,2019-07-16,2,
1177,siwak,2019-07-16,6,1.45
1178,siwak,2019-07-16,10,
1179,siwak,2019-07-16,14,
1180,siwak,2019-07-16,18,
1181,siwak,2019-07-16,22,
1182,siwak,2019-07-17,2,
1183,siwak,2019-07-17,6,1.5
1184,siwak,2019-07-17,10,
1185,siwak,2019-07-17,14,
1186,siwak,2019-07-17,18,
1187,siwak,2019-07-17,22,
1188,siwak,2019-07-18,2,
1189,siwak,2019-07-18,6,1.45
1190,siwak,2019-07-18,10,
1191,siwak,2019-07-18,14,
1192,siwak,2019-07-18,18,
1193,siwak,2019-07-18,22,
1194,siwak,2019-07-19,2,
1195,siwak,2019-07-19,6,1.2
1196,siwak,2019-07-19,10,
1197,siwak,2019-07-19,14,
1198,siwak,2019-07-19,18,
1199,siwak,2019-07-19,22,
1200,siwak,2019-07-20,2,
1201,siwak,2019-07-20,6,1.15
1202,siwak,2019-07-20,10,
1203,siwak,2019-07-20,14,
1204,siwak,2019-07-20,18,
1205,siwak,2019-07-20,22,
1206,siwak,2019-07-21,2,
1207,siwak,2019-07-21,6,1.1
1208,siwak,2019-07-21,10,
1209,siwak,2019-07-21,14,
1210,siwak,2019-07-21,18,
1211,siwak,2019-07-21,22,
1212,siwak,2019-07-22,2,
1213,siwak,2019-07-22,6,1.05
1214,siwak,2019-07-22,10,
1215,siwak,2019-07-22,14,
1216,siwak,2019-07-22,18,
1217,siwak,2019-07-22,22,
1218,siwak,2019-07-23,2,
1219,siwak,2019-07-23,6,1.05
1220,siwak,2019-07-23,10,
1221,siwak,2019-07-23,14,
1222,siwak,2019-07-23,18,
1223,siwak,2019-07-23,22,
1224,siwak,2019-07-24,2,
1225,siwak,2019-07-24,6,1.0
1226,siwak,2019-07-24,10,
1227,siwak,2019-07-24,14,
1228,siwak,2019-07-24,18,
1229,siwak,2019-07-24,22,
1230,siwak,2019-07-25,2,
1231,siwak,2019-07-25,6,0.95
1232,siwak,2019-07-25,10,
1233,siwak,2019-07-25,14,
1234,siwak,2019-07-25,18,
1235,siwak,2019-07-25,22,
1236,siwak,2019-07-26,2,
1237,siwak,2019-07-26,6,0.9
1238,siwak,2019-07-26,10,
1239,siwak,2019-07-26,14,
1240,siwak,2019-07-26,18,
1241,siwak,2019-07-26,22,
1242,siwak,2019-07-27,2,
1243,siwak,2019-07-27,6,0.9
1244,siwak,2019-07-27,10,
1245,siwak,2019-07-27,14,
1246,siwak,2019-07-27,18,
1247,siwak,2019-07-27,22,
1248,siwak,2019-07-28,2,
1249,siwak,2019-07-28,6,1.0
1250,siwak,2019-07-28,10,
1251,siwak,2019-07-28,14,
1252,siwak,2019-07-28,18,
1253,siwak,2019-07-28,22,
1254,siwak,2019-07-29,2,
1255,siwak,2019-07-29,6,1.4
1256,siwak,2019-07-29,10,
1257,siwak,2019-07-29,14,
1258,siwak,2019-07-29,18,
1259,siwak,2019-07-29,22,
1260,siwak,2019-07-30,2,
1261,siwak,2019-07-30,6,1.4
1262,siwak,2019-07-30,10,
1263,siwak,2019-07-30,14,
1264,siwak,2019-07-30,18,
1265,siwak,2019-07-30,22,
1266,siwak,2019-07-31,2,
1267,siwak,2019-07-31,6,1.25
1268,siwak,2019-07-31,10,
1269,siwak,2019-07-31,14,
1270,siwak,2019-07-31,18,
1271,siwak,2019-07-31,22,
1272,siwak,2019-08-01,2,
1273,siwak,2019-08-01,6,1.25
1274,siwak,2019-08-01,10,
1275,siwak,2019-08-01,14,
1276,siwak,2019-08-01,18,
1277,siwak,2019-08-01,22,
1278,siwak,2019-08-02,2,
1279,siwak,2019-08-02,6,1.2
1280,siwak,2019-08-02,10,
1281,siwak,2019-08-02,14,
1282,siwak,2019-08-02,18,
1283,siwak,2019-08-02,22,
1284,siwak,2019-08-03,2,
1285,siwak,2019-08-03,6,1.2
1286,siwak,2019-08-03,10,
1287,siwak,2019-08-03,14,
1288,siwak,2019-08-03,18,
1289,siwak,2019-08-03,22,
1290,siwak,2019-08-04,2,
1291,siwak,2019-08-04,6,1.8
1292,siwak,2019-08-04,10,
1293,siwak,2019-08-04,14,
1294,siwak,2019-08-04,18,
1295,siwak,2019-08-04,22,
1296,siwak,2019-08-05,2,
1297,siwak,2019-08-05,6,1.75
1298,siwak,2019-08-05,10,
1299,siwak,2019-08-05,14,
1300,siwak,2019-08-05,18,
1301,siwak,2019-08-05,22,
1302,siwak,2019-08-06,2,
1303,siwak,2019-08-06,6,1.75
1304,siwak,2019-08-06,10,
1305,siwak,2019-08-06,14,
1306,siwak,2019-08-06,18,
1307,siwak,2019-08-06,22,
1308,siwak,2019-08-07,2,
1309,siwak,2019-08-07,6,1.6
1310,siwak,2019-08-07,10,
1311,siwak,2019-08-07,14,
1312,siwak,2019-08-07,18,
1313,siwak,2019-08-07,22,
1314,siwak,2019-08-08,2,
1315,siwak,2019-08-08,6,1.45
1316,siwak,2019-08-08,10,
1317,siwak,2019-08-08,14,
1318,siwak,2019-08-08,18,
1319,siwak,2019-08-08,22,
1320,siwak,2019-08-09,2,
1321,siwak,2019-08-09,6,1.3
1322,siwak,2019-08-09,10,
1323,siwak,2019-08-09,14,
1324,siwak,2019-08-09,18,
1325,siwak,2019-08-09,22,
1326,siwak,2019-08-10,2,
1327,siwak,2019-08-10,6,1.25
1328,siwak,2019-08-10,10,
1329,siwak,2019-08-10,14,
1330,siwak,2019-08-10,18,
1331,siwak,2019-08-10,22,
1332,siwak,2019-08-11,2,
1333,siwak,2019-08-11,6,1.25
1334,siwak,2019-08-11,10,
1335,siwak,2019-08-11,14,
1336,siwak,2019-08-11,18,
1337,siwak,2019-08-11,22,
1338,siwak,2019-08-12,2,
1339,siwak,2019-08-12,6,1.15
1340,siwak,2019-08-12,10,
1341,siwak,2019-08-12,14,
1342,siwak,2019-08-12,18,
1343,siwak,2019-08-12,22,
1344,siwak,2019-08-13,2,
1345,siwak,2019-08-13,6,1.0
1346,siwak,2019-08-13,10,
1347,siwak,2019-08-13,14,
1348,siwak,2019-08-13,18,
1349,siwak,2019-08-13,22,
1350,siwak,2019-08-14,2,
1351,siwak,2019-08-14,6,0.9
1352,siwak,2019-08-14,10,
1353,siwak,2019-08-14,14,
1354,siwak,2019-08-14,18,
1355,siwak,2019-08-14,22,
1356,siwak,2019-08-15,2,
1357,siwak,2019-08-15,6,0.85
1358,siwak,2019-08-15,10,
1359,siwak,2019-08-15,14,
1360,siwak,2019-08-15,18,
1361,siwak,2019-08-15,22,
1362,siwak,2019-08-16,2,
1363,siwak,2019-08-16,6,0.8
1364,siwak,2019-08-16,10,
1365,siwak,2019-08-16,14,
1366,siwak,2019-08-16,18,
1367,siwak,2019-08-16,22,
1368,siwak,2019-08-17,2,
1369,siwak,2019-08-17,6,0.8
1370,siwak,2019-08-17,10,
1371,siwak,2019-08-17,14,
1372,siwak,2019-08-17,18,
1373,siwak,2019-08-17,22,
1374,siwak,2019-08-18,2,
1375,siwak,2019-08-18,6,0.75
1376,siwak,2019-08-18,10,
1377,siwak,2019-08-18,14,
1378,siwak,2019-08-18,18,
1379,siwak,2019-08-18,22,
1380,siwak,2019-08-19,2,
1381,siwak,2019-08-19,6,0.85
1382,siwak,2019-08-19,10,
1383,siwak,2019-08-19,14,
1384,siwak,2019-08-19,18,
1385,siwak,2019-08-19,22,
1386,siwak,2019-08-20,2,
1387,siwak,2019-08-20,6,0.85
1388,siwak,2019-08-20,10,
1389,siwak,2019-08-20,14,
1390,siwak,2019-08-20,18,
1391,siwak,2019-08-20,22,
1392,siwak,2019-08-21,2,
1393,siwak,2019-08-21,6,1.1
1394,siwak,2019-08-21,10,
1395,siwak,2019-08-21,14,
1396,siwak,2019-08-21,18,
1397,siwak,2019-08-21,22,
1398,siwak,2019-08-22,2,
1399,siwak,2019-08-22,6,1.4
1400,siwak,2019-08-22,10,
1401,siwak,2019-08-22,14,
1402,siwak,2019-08-22,18,
1403,siwak,2019-08-22,22,
1404,siwak,2019-08-23,2,
1405,siwak,2019-08-23,6,2.8
1406,siwak,2019-08-23,10,
1407,siwak,2019-08-23,14,
1408,siwak,2019-08-23,18,
1409,siwak,2019-08-23,22,
1410,siwak,2019-08-24,2,
1411,siwak,2019-08-24,6,4.3
1412,siwak,2019-08-24,10,
1413,siwak,2019-08-24,14,
1414,siwak,2019-08-24,18,
1415,siwak,2019-08-24,22,
1416,siwak,2019-08-25,2,
1417,siwak,2019-08-25,6,3.9
1418,siwak,2019-08-25,10,
1419,siwak,2019-08-25,14,
1420,siwak,2019-08-25,18,
1421,siwak,2019-08-25,22,
1422,siwak,2019-08-26,2,
1423,siwak,2019-08-26,6,3.8
1424,siwak,2019-08-26,10,
1425,siwak,2019-08-26,14,
1426,siwak,2019-08-26,18,
1427,siwak,2019-08-26,22,
1428,siwak,2019-08-27,2,
1429,siwak,2019-08-27,6,4.0
1430,siwak,2019-08-27,10,
1431,siwak,2019-08-27,14,
1432,siwak,2019-08-27,18,
1433,siwak,2019-08-27,22,
1434,siwak,2019-08-28,2,
1435,siwak,2019-08-28,6,4.1
1436,siwak,2019-08-28,10,
1437,siwak,2019-08-28,14,
1438,siwak,2019-08-28,18,
1439,siwak,2019-08-28,22,
1440,siwak,2019-08-29,2,
1441,siwak,2019-08-29,6,3.9
1442,siwak,2019-08-29,10,
1443,siwak,2019-08-29,14,
1444,siwak,2019-08-29,18,
1445,siwak,2019-08-29,22,
1446,siwak,2019-08-30,2,
1447,siwak,2019-08-30,6,3.1
1448,siwak,2019-08-30,10,
1449,siwak,2019-08-30,14,
1450,siwak,2019-08-30,18,
1451,siwak,2019-08-30,22,
1452,siwak,2019-08-31,2,
1453,siwak,2019-08-31,6,3.1
1454,siwak,2019-08-31,10,
1455,siwak,2019-08-31,14,
1456,siwak,2019-08-31,18,
1457,siwak,2019-08-31,22,
1458,siwak,2019-09-01,2,
1459,siwak,2019-09-01,6,
1460,siwak,2019-09-01,10,
1461,siwak,2019-09-01,14,
1462,siwak,2019-09-01,18,
1463,siwak,2019-09-01,22,
1464,siwak,2019-09-02,2,
1465,siwak,2019-09-02,6,2.4
1466,siwak,2019-09-02,10,
1467,siwak,2019-09-02,14,
1468,siwak,2019-09-02,18,
1469,siwak,2019-09-02,22,
1470,siwak,2019-09-03,2,
1471,siwak,2019-09-03,6,
1472,siwak,2019-09-03,10,
1473,siwak,2019-09-03,14,
1474,siwak,2019-09-03,18,
1475,siwak,2019-09-03,22,
1476,siwak,2019-09-04,2,
1477,siwak,2019-09-04,6,1.5
1478,siwak,2019-09-04,10,
1479,siwak,2019-09-04,14,
1480,siwak,2019-09-04,18,
1481,siwak,2019-09-04,22,
1482,siwak,2019-09-05,2,
1483,siwak,2019-09-05,6,1.5
1484,siwak,2019-09-05,10,
1485,siwak,2019-09-05,14,
1486,siwak,2019-09-05,18,
1487,siwak,2019-09-05,22,
1488,siwak,2019-09-06,2,
1489,siwak,2019-09-06,6,1.5
1490,siwak,2019-09-06,10,
1491,siwak,2019-09-06,14,
1492,siwak,2019-09-06,18,
1493,siwak,2019-09-06,22,
1494,siwak,2019-09-07,2,
1495,siwak,2019-09-07,6,1.55
1496,siwak,2019-09-07,10,
1497,siwak,2019-09-07,14,
1498,siwak,2019-09-07,18,
1499,siwak,2019-09-07,22,
1500,siwak,2019-09-08,2,
1501,siwak,2019-09-08,6,1.45
1502,siwak,2019-09-08,10,
1503,siwak,2019-09-08,14,
1504,siwak,2019-09-08,18,
1505,siwak,2019-09-08,22,
1506,siwak,2019-09-09,2,
1507,siwak,2019-09-09,6,1.25
1508,siwak,2019-09-09,10,
1509,siwak,2019-09-09,14,
1510,siwak,2019-09-09,18,
1511,siwak,2019-09-09,22,
1512,siwak,2019-09-10,2,
1513,siwak,2019-09-10,6,1.25
1514,siwak,2019-09-10,10,
1515,siwak,2019-09-10,14,
1516,siwak,2019-09-10,18,
1517,siwak,2019-09-10,22,
1518,siwak,2019-09-11,2,
1519,siwak,2019-09-11,6,1.25
1520,siwak,2019-09-11,10,
1521,siwak,2019-09-11,14,
1522,siwak,2019-09-11,18,
1523,siwak,2019-09-11,22,
1524,siwak,2019-09-12,2,
1525,siwak,2019-09-12,6,1.25
1526,siwak,2019-09-12,10,
1527,siwak,2019-09-12,14,
1528,siwak,2019-09-12,18,
1529,siwak,2019-09-12,22,
1530,siwak,2019-09-13,2,
1531,siwak,2019-09-13,6,1.25
1532,siwak,2019-09-13,10,
1533,siwak,2019-09-13,14,
1534,siwak,2019-09-13,18,
1535,siwak,2019-09-13,22,
1536,siwak,2019-09-14,2,
1537,siwak,2019-09-14,6,0.7
1538,siwak,2019-09-14,10,
1539,siwak,2019-09-14,14,
1540,siwak,2019-09-14,18,
1541,siwak,2019-09-14,22,
1542,siwak,2019-09-15,2,
1543,siwak,2019-09-15,6,0.7
1544,siwak,2019-09-15,10,
1545,siwak,2019-09-15,14,
1546,siwak,2019-09-15,18,
1547,siwak,2019-09-15,22,
1548,siwak,2019-09-16,2,
1549,siwak,2019-09-16,6,0.7
1550,siwak,2019-09-16,10,
1551,siwak,2019-09-16,14,
1552,siwak,2019-09-16,18,
1553,siwak,2019-09-16,22,
1554,siwak,2019-09-17,2,
1555,siwak,2019-09-17,6,0.7
1556,siwak,2019-09-17,10,
1557,siwak,2019-09-17,14,
1558,siwak,2019-09-17,18,
1559,siwak,2019-09-17,22,
1560,siwak,2019-09-18,2,
1561,siwak,2019-09-18,6,0.7
1562,siwak,2019-09-18,10,
1563,siwak,2019-09-18,14,
1564,siwak,2019-09-18,18,
1565,siwak,2019-09-18,22,
1566,siwak,2019-09-19,2,
1567,siwak,2019-09-19,6,0.7
1568,siwak,2019-09-19,10,
1569,siwak,2019-09-19,14,
1570,siwak,2019-09-19,18,
1571,siwak,2019-09-19,22,
1572,siwak,2019-09-20,2,
1573,siwak,2019-09-20,6,0.6
1574,siwak,2019-09-20,10,
1575,siwak,2019-09-20,14,
1576,siwak,2019-09-20,18,
1577,siwak,2019-09-20,22,
1578,siwak,2019-09-21,2,
1579,siwak,2019-09-21,6,0.6
1580,siwak,2019-09-21,10,
1581,siwak,2019-09-21,14,
1582,siwak,2019-09-21,18,
1583,siwak,2019-09-21,22,
1584,siwak,2019-09-22,2,
1585,siwak,2019-09-22,6,0.6
1586,siwak,2019-09-22,10,
1587,siwak,2019-09-22,14,
1588,siwak,2019-09-22,18,
1589,siwak,2019-09-22,22,
1590,siwak,2019-09-23,2,
1591,siwak,2019-09-23,6,0.55
1592,siwak,2019-09-23,10,
1593,siwak,2019-09-23,14,
1594,siwak,2019-09-23,18,
1595,siwak,2019-09-23,22,
1596,siwak,2019-09-24,2,
1597,siwak,2019-09-24,6,0.5
1598,siwak,2019-09-24,10,
1599,siwak,2019-09-24,14,
1600,siwak,2019-09-24,18,
1601,siwak,2019-09-24,22,
1602,siwak,2019-09-25,2,
1603,siwak,2019-09-25,6,0.5
1604,siwak,2019-09-25,10,
1605,siwak,2019-09-25,14,
1606,siwak,2019-09-25,18,
1607,siwak,2019-09-25,22,
1608,siwak,2019-09-26,2,
1609,siwak,2019-09-26,6,0.5
1610,siwak,2019-09-26,10,
1611,siwak,2019-09-26,14,
1612,siwak,2019-09-26,18,
1613,siwak,2019-09-26,22,
1614,siwak,2019-09-27,2,
1615,siwak,2019-09-27,6,0.5
1616,siwak,2019-09-27,10,
1617,siwak,2019-09-27,14,
1618,siwak,2019-09-27,18,
1619,siwak,2019-09-27,22,
1620,siwak,2019-09-28,2,
1621,siwak,2019-09-28,6,0.5
1622,siwak,2019-09-28,10,
1623,siwak,2019-09-28,14,
1624,siwak,2019-09-28,18,
1625,siwak,2019-09-28,22,
1626,siwak,2019-09-29,2,
1627,siwak,2019-09-29,6,0.5
1628,siwak,2019-09-29,10,
1629,siwak,2019-09-29,14,
1630,siwak,2019-09-29,18,
1631,siwak,2019-09-29,22,
1632,siwak,2019-09-30,2,
1633,siwak,2019-09-30,6,0.5
1634,siwak,2019-09-30,10,
1635,siwak,2019-09-30,14,
1636,siwak,2019-09-30,18,
1637,siwak,2019-09-30,22,
1638,siwak,2019-10-01,2,
1639,siwak,2019-10-01,6,0.5
1640,siwak,2019-10-01,10,
1641,siwak,2019-10-01,14,
1642,siwak,2019-10-01,18,
1643,siwak,2019-10-01,22,
1644,siwak,2019-10-02,2,
1645,siwak,2019-10-02,6,0.55
1646,siwak,2019-10-02,10,
1647,siwak,2019-10-02,14,
1648,siwak,2019-10-02,18,
1649,siwak,2019-10-02,22,
